DOEID,Census Region,Census Division,Final sample weight,"Heating degree days in 2009, base temperature 65F","Cooling degree days in 2009, base temperature 65F","Total Site Electricity usage, in kilowatt-hours, 2009","Total Site Electricity usage, in thousand BTU, 2009","Total Natural Gas usage, in hundred cubic feet, 2009","Total Natural Gas usage, in thousand BTU, 2009","Natural Gas usage for water heating, in thousand BTU, 2009","Natural Gas usage for space heating, in thousand BTU, 2009","Natural gas usage for cooking (stoves, cooktops, and ovens), in thousand Btu, 2015","Natural gas usage for clothes dryers, in thousand Btu, 2015","Natural gas usage for swimming pool heaters, in thousand Btu, 2015","Natural gas usage for hot tub heaters, in thousand Btu, 2015","Natural gas usage for other devices and purposes not elsewhere classified, in thousand Btu, 2015","Electricity usage for space heating, main and secondary, in thousand Btu, 2015","Electricity usage for air conditioning (central systems and individual units), in thousand Btu, 2015","Electricity usage for water heating, main and secondary, in thousand Btu, 2015","Electricity usage for all refrigerators, in thousand Btu, 2015","Electricity usage for freezers, in thousand Btu, 2015","Electricity usage for cooking (stoves, cooktops, and ovens), in thousand Btu, 2015","Electricity usage for microwaves, in thousand Btu, 2015","Electricity usage for clothes washers, in thousand Btu, 2015","Electricity usage for clothes dryers, in thousand Btu, 2015","Electricity usage for dishwashers, in thousand Btu, 2015","Electricity usage for indoor and outdoor lighting, in thousand Btu, 2015","Electricity usage for all televisions and related peripherals, in thousand Btu, 2015","Electricity usage for air handlers and boiler pumps used for heating, in thousand Btu, 2015","Electricity usage for air handlers used for cooling, in thousand Btu, 2015","Electricity usage for evaporative coolers, in thousand Btu, 2015","Electricity usage for ceiling fans, in thousand Btu, 2015","Electricity usage for dehumidifiers, in thousand Btu, 2015","Electricity usage for humidifiers, in thousand Btu, 2015","Electricity usage for swimming pool pumps, in thousand Btu, 2015","Electricity usage for hot tub pumps, in thousand Btu, 2015","Electricity usage for hot tub heaters, in thousand Btu, 2015","Electricity usage for other devices and purposes not elsewhere classified, in thousand Btu, 2015"
,2,3,9001.95,7379,374,9868,33670,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,8014.27,1873,2907,12058,41142,388,39770,21154.17,18615.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,8318.45,3162,1657,6625,22605,874,89585,0,88100.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,15966.07,3375,1725,12168,41517,830,85075,24581.7,48854.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,7962.72,7666,332,10205,34819,1456,149240,28642.79,120597.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,10491.68,1440,1224,4463,15228,228,23370,4607.01,16178.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,10329.37,4203,1646,11345,38709,789,80873,24573.11,56299.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,5929.24,2536,2020,20006,68260,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,13723.27,4849,661,16364,55834,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,15966.07,3237,1798,13921,47498,608,62320,23114.95,39205.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,7960.93,7204,559,12089,41248,380,38950,9472.17,26271.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,14249.48,2936,1870,19637,67001,654,67036,26572.35,40463.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,11174.23,8190,193,9682,33035,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,3286.37,4727,1183,10769,36744,1219,124948,28958.03,88146.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,3465.29,5148,1026,3673,12532,334,34235,8284.1,25950.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,9645.29,8447,261,1546,5275,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,4751.97,7119,487,9719,33161,822,84255,20377.65,63877.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,8890.67,2067,2789,8870,30264,534,54735,18486.47,24898.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,4052.69,6683,395,9329,31831,1387,142168,29054.46,85498.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,12659.75,4144,1399,20992,71625,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,2778.26,4502,1429,5949,20298,305,31263,8935.17,19397.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,11065.55,521,3736,14233,48563,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,15997.12,4606,1175,50,171,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,15551.41,3558,1529,9894,33758,704,72160,22586.53,49573.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,20381.93,6281,660,3723,12703,946,96965,20184.6,67915.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,14025.74,3000,1892,23874,81458,317,32493,24705.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,9396.77,5075,804,15373,52453,1113,114083,32859.9,52748.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,11669.16,4319,1312,8945,30520,328,33620,25064.49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,6798.75,2305,1510,6814,23249,481,49303,27746.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,7169.31,1208,1882,15803,53920,349,35773,14711.03,13284.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,5629.1,6732,357,9605,32772,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,7264.47,1166,1353,17824,60815,266,27265,10359.89,10272.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,7871.98,2851,100,4547,15514,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,7169.31,1259,1819,18140,61894,621,63653,26699.04,20544.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,6297.04,430,3639,18096,61744,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,7801.82,5611,607,1999,6821,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,12095.05,6537,479,8341,28459,696,71340,0,67996.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,8458.37,2972,1700,18572,63368,776,79540,23823,55717,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,7306,8662,242,8909,30398,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,8,11886.5,6033,719,6554,22362,819,83948,25386.85,38453.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,19754.37,3007,1888,3639,12416,232,23780,8512.64,15267.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,7169.31,1461,1203,4759,16238,654,67035,19543.23,34904.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,5599.61,10562,110,3406,11621,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,7634.59,1174,3287,15975,54507,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,16137.47,6454,619,9095,31032,1734,177735,44021.31,98192.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,13649.48,1046,3525,7331,25013,463,47458,24480.27,17479.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,9401.19,5382,216,26177,89316,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,3532.46,4162,1540,8208,28006,704,72160,23422.54,39038.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,6106.2,6675,562,4649,15862,237,24293,24293,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,12015.31,4958,897,12625,43077,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,8064.03,3305,1671,14771,50399,655,67138,21406.55,41526.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,13817.34,1708,2341,7967,27183,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,9984.58,1571,2828,19555,66721,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,8465.64,8967,196,4531,15460,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,11960.44,1941,2909,13128,44793,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,16137.47,6161,713,8733,29797,1053,107933,22255.06,66979.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,5079.04,62,5071,14840,50634,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,4697.21,7834,604,13592,46376,1228,125870,37051.52,88818.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,12015.31,4762,1086,6104,20827,286,29315,29315,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,9396.76,4390,1294,22130,75508,1189,121873,37066.11,74376.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,14025.74,3052,1735,25623,87426,187,19168,0,19168,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,15966.07,3233,1800,22639,77244,534,54735,0,54735,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,6,11362.76,3442,1426,16125,55019,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,18391.5,5937,696,5342,18227,464,47560,3999.81,35787.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,7295.09,2794,367,5092,17374,634,64985,23984.82,41000.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,6589.14,1324,2032,8665,29565,607,62218,50357.57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,6139.28,4853,1205,18138,61887,330,33825,11584.27,22240.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,8119.35,1436,2752,3892,13280,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,4702.48,4742,1326,22782,77732,1717,175993,0,175993,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,9,18613.78,2811,2011,9283,31674,543,55658,20571.52,31797.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,6508.21,6769,366,423,1443,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,5991.05,510,3851,26050,88883,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,6766.63,4644,913,7448,25413,736,75440,27568.67,38461.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,13175.74,6208,560,8829,30125,1523,156108,40113.65,95231.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,13757.86,4819,276,5808,19817,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,4751.97,8208,506,16335,55735,1502,153955,26716.97,100039.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,5541.76,6733,398,12850,43844,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,15322.1,6543,456,6168,21045,656,67240,23965.49,38825.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,12752.4,5303,782,14894,50818,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,7364.81,6001,720,4881,16654,1138,116645,24574.97,72892.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,9433.48,4063,1450,5388,18384,525,53813,21579.1,27376.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,8639.44,1479,2641,24299,82908,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,6297.04,360,3929,20544,70096,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,12884.55,1963,2956,9760,33301,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,12800.53,5297,783,7994,27276,385,39463,0,39463,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,7881.84,3599,881,5939,20264,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,9673.08,673,3418,12804,43687,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,15966.07,3583,1352,15134,51637,290,29725,0,29725,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,4091.24,4293,1216,22774,77705,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,9,10545,1961,2451,7120,24293,242,24805,8213.44,14010.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,7537.76,2228,1563,13296,45366,680,69700,19904.27,36108.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,7926.08,6713,359,4952,16896,1185,121463,6414.91,104869.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,7718.02,2234,2512,16470,56196,753,77183,32744.81,44438.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,8,4875.64,6310,418,5046,17217,806,82615,17436.8,65178.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,7368.21,5844,733,5498,18759,834,85485,21599,60677.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,16137.48,6608,522,21579,73628,2107,215968,51839.08,116259.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,10694.9,6637,368,3954,13491,598,61295,5442.54,55852.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,6297.04,613,3741,25131,85747,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,8877.69,2634,1355,5564,18984,479,49098,18868.65,30228.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,8,14634.75,6001,728,4695,16019,516,52890,13456.47,37463.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,12679.95,7127,323,17570,59949,1347,138068,23739.15,63321.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,6,9206.27,3280,1749,8326,28408,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,6153.58,1209,632,2221,7578,145,14863,6592.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,21908.18,6415,560,5064,17278,920,94300,27931.55,61309.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,7564.85,6728,407,3997,13638,657,67343,13333.11,43214.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,5746.67,5000,1067,6745,23014,750,76875,21220.31,45656.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,4555.89,7053,303,6233,21267,1688,173020,53405.83,119614.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,9,18544.33,769,5042,7440,25385,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,3816.86,7008,650,20007,68264,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,6466.42,1151,1561,6427,21929,584,59860,41152.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,6932.01,2243,2449,12647,43152,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,6213.04,2550,1035,5904,20144,648,66420,66420,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,5906.93,8145,442,2761,9421,213,21833,18223.54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,8,4581.34,5673,713,4352,14849,1511,154878,36027.84,111714.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,7305.68,2741,2072,17612,60092,621,63653,24454.11,39198.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,13711.04,3462,1586,26597,90749,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,7503.02,2618,739,8900,30367,560,57400,22824.7,34575.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,4232.49,8636,310,8149,27804,754,77285,13674.5,56415.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,4622.78,8377,475,7996,27282,289,29623,8637.61,19557.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,17357.53,1873,2396,19806,67578,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,37157.25,4919,896,19132,65278,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,10616.05,4925,1294,16510,56332,1253,128433,30476.09,69889.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,9,9539.45,1280,3878,43556,148613,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,7169.31,1752,1437,9865,33659,365,37413,14798.95,15769.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,8991.67,4686,1026,3630,12386,268,27470,7049.18,18443.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,15942.39,1410,2929,13142,44841,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,6,10337.11,3932,1383,8392,28634,3184,326360,126508.94,199851.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,10321.41,4672,904,1496,5104,135,13838,6318.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,7837.84,6379,652,13425,45806,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,8376.35,1108,1226,3778,12891,165,16913,4945.95,11967.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,7263.07,1355,3421,7878,26880,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,8122.52,1249,653,1667,5688,321,32903,11077.94,15514.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,5323.3,4642,1041,2700,9212,1091,111828,15746.45,78242.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,4751.97,8138,399,16703,56991,1410,144525,39849.8,100597.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,9,10550.9,2002,3621,5673,19357,506,51865,16223.38,21757.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,9,9620.35,1012,4272,21924,74805,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,11616.31,2409,2149,11019,37597,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,4646.98,5628,613,10097,34451,401,41103,10969.04,30133.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,6,10659.22,3403,1582,11280,38487,488,50020,16237.91,26271.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,6,11009.22,4097,1268,9772,33342,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,6601.23,2284,2372,8108,27664,306,31365,31365,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,4634.22,6234,854,12532,42759,1071,109778,33167.26,76610.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,2935.68,5273,923,10680,36440,1008,103320,30371.89,72948.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,6557.74,69,5047,12912,44056,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,10051.16,3314,1212,6435,21956,710,72775,19464.72,44039.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,2969.4,5182,982,9339,31865,885,90713,26365.32,64347.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,6442.22,198,4308,11729,40019,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,6996.13,300,4159,15192,51835,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,4081.17,6582,408,5965,20353,692,70930,17096.59,53833.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,7598.35,4623,1072,3173,10826,160,16400,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,5871.21,6889,344,2115,7216,565,57913,6366.96,51546.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,6913.06,2326,1844,5518,18827,98,10045,10045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,4232.49,6070,904,9433,32185,952,97580,23783.57,73796.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,4697.21,7415,673,12581,42926,1096,112340,32555.57,64567.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,9,10550.9,1966,3689,18719,63869,309,31673,10525.1,12046.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,2855.87,5516,855,7258,24764,579,59348,17429,41919.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,5463.41,1122,1212,3633,12396,252,25830,11547.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,8465.26,7267,406,8984,30653,1023,104858,23058.76,67585.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,13602.36,6088,609,26031,88818,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,6,16774.86,1604,2686,12529,42749,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,10878.44,6037,642,2376,8106,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,18580.03,6407,512,2614,8919,642,65805,7789.65,55830.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,8180.31,6405,503,3316,11315,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,6031.91,2237,2654,3193,10895,290,29725,9573.49,20151.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,4311.35,5654,592,3717,12682,585,59963,3963.81,45628.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,9,10166.72,2479,2218,16016,54647,639,65498,20871.92,34745.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,10123.97,6172,701,15448,52709,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,16272.05,6062,486,19562,66746,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,4554.93,5988,523,14799,50494,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,8,7576.9,5980,470,3535,12061,446,45715,5453.01,37712.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,4269.74,6910,345,2772,9458,139,14248,14248,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,15966.07,3335,1540,6308,21523,755,77388,12944.19,64443.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,4929.41,4758,1337,1941,6623,1240,127100,31399.71,89092.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,19881.6,3335,1624,7397,25239,541,55453,0,55453,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,5253.24,6889,347,10748,36672,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,8230.33,1142,1377,6310,21530,227,23268,8246.88,11014.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,6252.35,2362,2077,16046,54749,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,6644.69,2591,1967,12589,42954,192,19680,0,19680,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,7327.23,4629,1045,21624,73781,1101,112853,33429.25,79423.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,29823.08,4431,1256,16948,57827,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,6014.3,6866,651,3415,11652,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,8,11330.02,7184,360,7644,26081,835,85588,22015.05,63572.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,4037.45,6636,333,6476,22096,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,2778.26,4473,1438,11550,39409,551,56478,15345.83,34874.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,6639.04,2239,660,3199,10915,272,27880,2732.37,23599.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,4929.41,5171,1071,7678,26197,732,75030,19239.46,55790.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,8122.52,1072,1072,3594,12263,3,307,0,227.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,24270.84,5733,733,3592,12256,8,820,169.34,547.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,6449.75,5513,668,6924,23625,1502,153955,0,153955,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,9061.53,2243,2450,4691,16006,254,26035,7689.4,16262.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,5303.47,6109,501,7140,24362,728,74620,14325.96,48235.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,4232.49,5649,782,578,1972,364,37310,3224.79,31526.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,8101.63,1964,2877,23650,80694,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,3123.01,4942,1030,4439,15146,665,68163,17808.65,50354.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,12100.53,6933,391,6437,21963,2143,219658,50849.89,168808.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,4888.33,6927,645,9300,31732,970,99425,20129.51,72995.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,6612.77,667,3449,18183,62040,200,20500,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,6,30547.13,4404,1125,13380,45653,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,15942.39,1576,2986,13958,47625,456,46740,41500.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,6763.24,1538,2567,25043,85447,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,4786.03,4789,867,10677,36430,1643,168408,24685.04,122951.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,2778.26,4765,1181,18236,62221,464,47560,0,44252.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,4133.56,7895,190,9280,31663,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,7968.44,2229,2506,16763,57195,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,11227.09,1340,3193,21201,72338,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,8684.71,3380,1666,15095,51504,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,5629.1,8035,242,11868,40494,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,3,14563.97,5920,650,7808,26641,1225,125563,24013.68,86634.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,10062.81,4834,853,4563,15569,277,28393,0,24052.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,6552.25,1185,1269,2565,8752,239,24498,24498,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,7,6463.72,1269,3448,32196,109853,429,43973,14677.05,20084.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,10,7131.08,1992,2214,26712,91141,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,4,5689.77,8537,355,14290,48757,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,10813.55,3622,1284,14272,48696,482,49405,13776.13,35628.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,5,6792.48,687,3162,12369,42203,60,6150,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
