Survey Year,Census Region,Census Division,Four Largest States,Type of Home  (Respondent answer),The Final Weight,Heat Deg-Days: Base65 01 TO 12-2005 (Inoculated),Cool Deg-Days: Base65 01 TO 12-2005 (Inoculated),Kilowatt Hours Of Electricity Used,Electric Annual Use In Thousands of BTU,CCFS (Hundred Cubic Feet) Of Natural Gas,Natural Gas Annual Use In Thousands Of BTU,Electric Dryer Use (Estimated) in Thousands of BTU,Electric Dishwasher Use (Estimated) in Thousands of BTU,Electric Freezer Use (Estimated) in Thousands of BTU,Electric Refrigerator Use (Estimated) in Thousands of BTU,Electric AC Use (Estimated) in Thousands of BTU,Electric Water Heat Use (Estimated) in Thousands of BTU,Electric Space Heat Use (Estimated) in Thousands of BTU,Electric Appliance Use (Estimated) in Thousands of BTU,Natural Gas Appliance Use (Estimated) in Thousands of BTU,Natural Gas Water Heat Use (Estimated) in Thousands of BTU,Natural Gas Space Heat Use (Estimated) in Thousands of BTU
2005,2,3,0,2,7029.93062,6147,1118,8836,30148,1756,180692,3568,0,2833,2009,1677,0,3027,23435,19668,55829,105195
2005,3,6,0,5,20318.87821,3921,1447,14029,47867,937,96397,0,1989,0,11661,18686,0,0,17520,0,21233,75164
2005,3,6,0,2,24139.88248,3009,2226,12252,41806,999999,9999999,4132,0,4723,3777,13950,6367,0,17712,9999999,9999999,9999999
2005,4,9,0,2,22333.56085,4594,119,8085,27586,1204,123892,3188,532,0,5290,0,0,0,22296,0,54338,69554
2005,1,1,0,2,12080.64795,5980,865,13915,47478,999999,9999999,5696,0,0,5857,6765,15205,0,19651,9999999,9999999,9999999
2005,3,5,0,2,29638.01571,3055,2046,29039,99082,999999,9999999,5712,954,0,13585,8268,17606,15713,43910,9999999,9999999,9999999
2005,3,5,0,2,42563.3909,5273,1089,17647,60212,999999,9999999,5452,0,0,8873,9119,8244,14911,19065,9999999,9999999,9999999
2005,4,9,0,2,18820.61863,0,4827,5253,17923,999999,9999999,2960,0,0,4818,0,4561,0,8544,9999999,9999999,9999999
2005,3,5,0,2,34976.36819,4296,1882,36122,123248,999999,9999999,5869,980,0,9004,28134,22183,15433,48494,9999999,9999999,9999999
2005,2,4,0,5,25682.91195,7170,943,6168,21045,736,75734,0,0,0,3572,4387,0,0,13086,13348,22255,40131
2005,2,3,0,2,26110.40969,5834,1336,15454,52729,725,74587,3635,607,5269,9590,9304,0,0,33835,0,20558,54029
2005,2,3,0,2,31498.27201,4365,1506,9561,32622,487,50112,2767,462,3163,4822,4732,0,0,23068,0,21847,28265
2005,2,4,0,2,27015.62856,6115,1129,18365,62661,296,30458,7663,701,4798,4030,11266,0,2596,44769,0,10917,19541
2005,1,2,1,2,27168.81569,6685,844,8708,29712,853,87774,0,369,0,3370,1065,0,3562,21715,6669,26490,54615
2005,1,1,0,4,4386.823941,6392,772,2207,7530,852,87690,1754,293,0,1804,0,0,0,5726,0,13980,73710
2005,1,2,1,2,4756.690485,6547,876,2557,8724,831,85510,0,0,0,3725,0,0,1374,3625,85510,0,0
2005,4,8,0,2,22742.43616,1024,3936,18059,61618,999999,9999999,2162,361,0,1642,23963,9049,3300,23664,9999999,9999999,9999999
2005,4,8,0,2,31849.71742,1110,3624,15052,51357,999999,9999999,4768,796,0,4668,15077,5092,7252,19268,9999999,9999999,9999999
2005,3,6,0,2,26058.36052,4009,1460,14184,48396,999999,9999999,2104,0,0,4027,10789,5681,10612,17287,9999999,9999999,9999999
2005,2,4,0,2,23671.20265,4331,1635,21594,73679,999999,9999999,7200,659,13526,5737,14269,8595,0,45078,9999999,9999999,9999999
2005,2,3,0,4,37125.61378,5350,1249,5319,18148,722,74294,3725,622,0,3173,5501,0,0,9474,0,15509,58785
2005,3,7,0,2,25591.02703,3606,2030,22467,76657,999999,9999999,3716,621,4248,12214,15976,9918,9391,29158,9999999,9999999,9999999
2005,4,8,0,2,23269.25104,959,4200,17433,59482,122,12554,0,727,0,3710,24038,0,5045,26689,3008,9546,0
2005,3,5,0,2,41837.12777,3119,1814,4065,13870,999999,9999999,1457,0,0,0,0,3932,2810,7128,9999999,9999999,9999999
2005,2,3,0,5,29191.03034,5772,1120,4601,15699,360,37044,2177,0,2489,1991,2330,0,0,11378,0,14961,22083
2005,1,1,0,2,17182.13785,6236,972,4615,15747,999999,9999999,2467,0,4941,4231,0,0,0,11516,9999999,9999999,9999999
2005,1,2,0,2,32281.23457,4414,1712,3956,13498,999999,9999999,1632,0,0,5414,1637,0,0,6447,9999999,9999999,9999999
2005,4,9,2,2,26007.69735,3187,2,2923,9973,385,39617,0,396,0,2167,0,0,0,7806,5749,18243,15625
2005,3,5,0,1,28968.90409,3675,1624,22800,77794,999999,9999999,6207,0,0,5288,10936,23463,13804,24303,9999999,9999999,9999999
2005,4,8,0,2,25292.66418,3125,2382,10513,35870,703,72339,0,504,0,4357,13514,0,0,17999,5934,29094,37311
2005,1,2,1,3,24280.23589,6916,778,7783,26556,4000,411600,2887,482,0,5609,1873,0,0,19074,17442,70186,323972
2005,4,9,0,2,29243.03491,5167,567,10852,37028,208,21405,4775,798,0,6566,3497,0,13169,13796,0,21405,0
2005,2,4,0,2,26850.52536,5957,1269,44351,151326,999999,9999999,7100,1186,10293,18049,24731,0,0,108546,9999999,9999999,9999999
2005,3,6,0,2,18695.0935,4378,1260,13818,47147,999999,9999999,2845,475,3253,4958,8273,8769,1483,23664,9999999,9999999,9999999
2005,3,5,0,2,33658.96086,3264,1283,15031,51285,650,66928,4505,752,0,5673,15909,0,0,29703,6576,27008,33344
2005,1,2,1,5,26505.27441,4699,1777,3023,10314,66,6791,0,0,0,3592,2444,0,0,4278,6791,0,0
2005,4,9,2,3,33994.39203,1171,562,2668,9103,305,31385,0,0,0,3817,0,0,0,5286,5342,10158,15885
2005,1,2,0,2,30722.83015,6073,858,4177,14252,42,4305,0,0,0,2414,1271,0,0,10567,4305,0,0
2005,2,3,0,2,37265.97797,4881,1331,21557,73552,999999,9999999,4439,741,6434,7773,15572,13699,0,36508,9999999,9999999,9999999
2005,4,9,2,2,24921.09689,1181,1970,8841,30165,489,50318,0,472,3230,4911,7998,0,0,17256,11869,26277,12172
2005,2,3,0,2,28060.19485,7339,800,5731,19554,974,100225,3017,0,0,3102,986,0,0,15466,0,21484,78741
2005,2,3,0,2,44543.22752,5356,1247,6239,21287,629,64724,0,0,0,2377,2546,0,7089,9275,0,64724,0
2005,1,2,1,5,43193.47929,4672,1515,776,2648,313,32196,0,0,0,1435,0,0,0,1213,2448,4655,25093
2005,3,5,0,1,30380.03442,2986,2253,19015,64879,999999,9999999,3448,0,6905,6210,9083,18615,2632,28339,9999999,9999999,9999999
2005,1,1,0,2,3323.507977,8771,292,6947,23703,999999,9999999,3248,542,0,2969,0,0,0,20734,9999999,9999999,9999999
2005,4,8,0,5,30838.05712,3715,1577,2348,8012,266,27329,0,0,0,1805,0,0,2755,3452,2156,4099,21074
2005,1,1,0,2,17036.81121,6177,820,5978,20397,111,11422,0,437,0,4254,3474,0,0,12669,11422,0,0
2005,2,3,0,2,36912.03751,6152,1116,15716,53623,1025,105473,0,0,9092,2810,5100,0,0,45713,14632,24203,66638
2005,4,9,2,4,25955.15655,1153,492,3690,12591,740,76190,2588,0,0,2486,0,0,0,10105,13117,48563,14510
2005,2,3,0,2,31904.90999,7132,624,10416,35539,2149,221132,4359,0,0,11716,0,0,0,23823,11246,38923,170963
2005,1,1,0,2,14540.78106,5994,932,17832,60843,999999,9999999,2855,835,5717,8952,4342,0,0,47549,9999999,9999999,9999999
2005,1,2,1,2,24411.01937,5695,1009,13263,45253,999999,9999999,2573,753,0,11978,3758,0,0,29517,9999999,9999999,9999999
2005,3,5,0,5,6219.216914,5066,1286,5837,19916,999999,9999999,0,0,0,2094,3134,3978,5943,4767,9999999,9999999,9999999
2005,4,8,0,2,28020.39328,7452,277,3438,11730,539,55463,1907,319,0,4856,0,0,0,6874,0,11685,43778
2005,2,3,0,2,6656.431988,5898,1229,10709,36539,1622,166904,0,781,0,9808,0,0,0,26731,19260,36968,110676
2005,3,7,0,1,29903.42694,3042,2231,19324,65933,999999,9999999,3700,593,4059,5778,17186,10492,0,32477,9999999,9999999,9999999
2005,2,3,0,2,37854.52327,6424,963,12432,42418,1277,131379,0,762,5218,7429,0,0,7272,27717,9381,29723,92275
2005,1,2,0,2,28746.90189,5309,1116,14938,50968,304,31287,3576,597,5184,6217,3248,0,0,41503,31287,0,0
2005,4,9,2,5,25955.15655,1155,489,4486,15306,210,21608,0,0,0,3190,0,0,0,12116,5668,10779,5161
2005,2,4,0,2,27110.42024,7429,796,9607,32779,735,75632,0,929,0,5446,2303,0,0,25030,9153,17634,48845
2005,2,3,0,4,45867.31139,6258,1017,5944,20281,1573,161862,2447,409,0,2085,1368,2613,0,14215,0,0,161862
2005,1,2,1,5,5030.040304,4833,1403,1750,5971,103,10598,0,0,0,917,0,0,0,5054,3652,6946,0
2005,1,1,0,2,14027.88915,6757,749,2998,10229,999999,9999999,2156,360,0,920,1672,0,0,7637,9999999,9999999,9999999
2005,4,9,2,2,22696.53218,955,643,9157,31244,361,37147,3119,521,0,4505,2253,0,760,23726,0,28606,8541
2005,3,5,0,2,27504.07858,4140,926,10551,36000,999999,9999999,2397,0,0,1023,1560,7991,5338,20088,9999999,9999999,9999999
2005,2,4,0,5,22245.24718,5998,1083,1806,6163,833,85699,0,0,0,2670,832,0,0,2661,0,7681,78018
2005,3,6,0,2,22418.3927,5223,1290,7978,27221,999999,9999999,0,0,0,2644,0,5430,7701,11446,9999999,9999999,9999999
2005,2,3,0,5,29553.20306,5756,1266,4328,14767,580,59682,0,0,0,1648,1593,5557,0,5969,7909,0,51773
2005,1,2,0,3,30043.02217,5055,1279,5168,17633,1180,121426,0,0,0,948,6034,0,0,10651,12501,36690,72235
2005,2,3,0,3,7302.789909,7592,709,2438,8318,1540,158466,0,0,0,2426,0,0,0,5892,0,15728,142738
2005,3,7,3,2,25714.90438,2757,2156,5392,18399,546,56183,2566,0,0,2081,3140,0,0,13178,6037,19901,30245
2005,4,9,2,3,21344.70111,1854,1739,9477,32336,435,44715,3239,541,0,5486,0,0,0,26850,5447,23708,15560
2005,2,4,0,5,19855.63608,5777,1337,9092,31022,999999,9999999,0,465,0,4584,2439,7438,7299,9262,9999999,9999999,9999999
2005,2,3,0,2,31806.29502,5215,1288,8354,28504,73,7512,0,0,0,4321,2792,0,0,21391,783,1987,4742
2005,4,8,0,1,3434.582829,7123,347,5463,18640,563,57958,3770,0,0,3690,464,0,0,14486,0,12777,45181
2005,2,3,0,2,31904.90999,6645,874,9368,31963,1244,128008,0,568,0,5274,5828,0,0,20861,11626,40115,76267
2005,1,2,0,2,34056.8979,5513,1068,11536,39361,106,10913,2379,696,4764,7835,1437,0,14209,15880,1813,9100,0
2005,1,1,0,4,20151.16485,6059,831,5692,19421,554,57007,1852,0,0,1502,2576,6999,0,8344,4430,0,52577
2005,1,2,0,4,6007.991264,5211,1253,9581,32691,999999,9999999,0,0,0,5829,1590,5796,10131,9345,9999999,9999999,9999999
2005,1,2,0,3,4803.822923,4811,1353,8589,29306,999999,9999999,0,0,3744,1147,1848,8742,0,17569,9999999,9999999,9999999
2005,3,6,0,2,24091.237,3493,1910,7879,26883,999999,9999999,0,0,0,2943,2646,4632,7537,9125,9999999,9999999,9999999
2005,4,9,2,1,24273.85086,1070,936,6081,20748,511,52547,4621,0,0,1080,1896,0,0,17772,0,38106,14441
2005,4,8,0,2,3807.483265,5094,1062,10296,35130,1159,119254,6690,612,0,7644,0,0,0,27486,0,40369,78885
2005,2,3,0,2,30280.66002,7480,732,3442,11744,1819,187175,933,273,0,2533,453,0,0,8758,0,26902,160273
2005,1,1,0,4,16758.71286,5104,1123,8781,29961,878,90382,2052,343,0,6959,6159,0,0,16843,5275,21666,63441
2005,4,9,2,2,23881.29201,1883,2252,6665,22741,732,75323,4402,0,0,1080,0,0,0,21661,10159,38553,26611
2005,2,4,0,2,27110.42024,7171,942,4909,16750,553,56904,0,458,0,4050,2090,0,0,10610,7617,18055,31232
2005,3,5,0,2,31748.52724,3059,2033,24846,84775,999999,9999999,4862,0,5558,3515,24411,18377,2119,36353,9999999,9999999,9999999
2005,3,7,0,2,23991.94426,3440,1798,25600,87347,1216,125126,7860,719,0,3269,14655,11231,0,58192,0,0,125126
2005,3,5,0,1,47936.27713,3232,1619,8064,27514,82,8464,0,635,0,3720,8316,0,7811,7667,2917,5547,0
2005,3,6,0,2,18869.27139,4020,1747,20970,71550,999999,9999999,8030,0,10056,4021,13026,13574,0,40929,9999999,9999999,9999999
2005,3,7,3,2,32971.42282,964,3303,16088,54893,999999,9999999,3712,0,4244,2684,14903,14031,3456,19819,9999999,9999999,9999999
2005,1,2,0,2,26144.55078,5271,1083,9372,31977,999999,9999999,4060,678,0,5582,3341,0,0,23054,9999999,9999999,9999999
2005,4,9,2,2,26817.49862,1903,362,3561,12150,305,31385,2495,417,0,2566,0,0,0,9584,3066,15391,12928
2005,1,2,0,3,26211.0962,4599,1439,5020,17128,431,44350,2251,376,0,2058,2416,0,0,12654,0,14956,29394
2005,1,1,0,2,15442.96484,6748,755,4119,14055,1031,106090,2797,0,0,2739,2092,0,0,9224,2759,13852,89479
2005,2,4,0,2,6998.157811,7151,533,3212,10959,608,62563,2491,0,0,3861,453,0,0,6645,0,13987,48576
2005,1,2,0,2,6183.086822,5230,1171,2479,8458,727,74808,0,0,0,1340,901,0,0,6217,10205,16088,48515
2005,1,2,1,5,37119.39627,4732,1699,4546,15510,42,4305,0,0,0,4575,3726,0,0,7209,4305,0,0
2005,2,3,0,2,7029.93062,6097,1130,6940,23679,1179,121319,0,0,3990,4066,2650,0,0,16963,17167,28622,75530
2005,2,3,0,2,34330.98761,6097,1163,5527,18858,1080,111126,0,0,0,7988,2465,0,0,8405,10276,16199,84651
2005,4,9,2,2,24921.09689,1213,1880,6985,23833,142,14612,4420,738,0,3357,0,0,0,20476,1819,7916,4877
2005,3,5,0,3,36213.35875,3923,2164,1814,6190,672,69198,0,0,0,2396,0,0,0,3794,2926,14688,51584
2005,1,1,0,2,13124.30326,6865,668,5404,18438,865,89009,3092,516,0,2634,1813,0,0,13991,0,23616,65393
2005,3,7,3,2,25677.96525,1100,3507,8259,28180,405,41675,2435,407,0,1761,12275,0,0,14144,0,30958,10717
2005,4,8,0,5,30838.05712,3848,1544,2923,9973,295,30365,0,0,0,3304,0,0,0,6669,0,6292,24073
2005,1,1,0,2,14399.16864,6261,803,18978,64753,999999,9999999,5628,940,8159,10076,2699,0,0,51978,9999999,9999999,9999999
2005,4,9,0,2,23695.61639,4465,162,18283,62382,999999,9999999,2610,764,5226,7781,0,12202,13015,29384,9999999,9999999,9999999
2005,4,9,0,2,8236.705814,9665,0,18622,63538,853,87774,0,1015,8807,13935,0,0,0,49603,5507,23353,58914
2005,4,9,0,5,23311.9099,4637,946,6391,21806,999999,9999999,0,0,0,2777,1165,6182,5984,5698,9999999,9999999,9999999
2005,4,9,0,2,23695.61639,4674,87,7270,24805,999999,9999999,0,312,0,3335,266,0,7321,13883,9999999,9999999,9999999
2005,3,6,0,2,20461.21984,2339,2136,11954,40787,999999,9999999,4536,0,0,4147,4746,9885,0,22009,9999999,9999999,9999999
2005,1,1,0,3,14305.67277,6577,746,6958,23742,679,69869,0,671,4595,1715,2643,0,0,19384,8794,14191,46884
2005,4,9,2,2,24261.81026,1435,1434,9992,34093,623,64107,0,656,0,6167,9447,0,0,18479,9611,35402,19094
2005,2,3,0,2,30971.35536,6945,590,15666,53452,813,83658,0,799,5470,8338,5077,0,3142,36895,3062,28205,52391
2005,3,7,3,2,36012.52004,2331,2057,3328,11357,166,17101,0,0,0,2012,4520,0,0,4825,0,4068,13033
2005,1,2,1,2,41206.03713,6352,995,4314,14719,935,96212,0,0,2552,952,1750,0,0,12017,13524,22142,60546
2005,3,5,0,2,6744.357199,5126,1130,10024,34202,999999,9999999,4045,0,0,5749,3563,7568,4044,13278,9999999,9999999,9999999
2005,3,6,0,2,18842.45542,4492,1094,14100,48109,535,55052,3977,0,0,6931,9641,0,0,31537,3856,15838,35358
2005,3,7,3,2,42851.82528,1941,2128,11518,39299,498,51244,3768,0,0,2862,15981,0,0,20456,4601,23096,23547
2005,2,4,0,3,29555.96538,5543,1397,6902,23550,780,80262,2397,400,2740,2191,3136,2559,0,15664,0,0,80262
2005,2,4,0,5,23099.42376,5794,1333,2460,8394,875,90070,0,386,0,986,1244,0,0,6164,0,32056,58014
2005,4,9,0,2,22807.33834,4287,207,19194,65490,999999,9999999,7313,669,4579,3662,639,17484,2050,41655,9999999,9999999,9999999
2005,1,2,1,1,27173.46138,6645,870,5362,18294,661,68045,4573,0,0,2049,0,0,0,16245,4481,18402,45162
2005,2,3,0,2,45682.31159,6222,1074,5472,18670,940,96726,0,0,0,4640,2045,0,0,11985,12523,19740,64463
2005,1,2,0,3,26211.0962,4465,1636,8085,27588,484,49807,3530,0,0,4342,7169,0,0,16077,5404,17815,26588
2005,1,2,0,2,28107.32949,5362,1242,19257,65704,1548,159239,0,639,5542,9446,7471,0,0,48787,31957,35509,91773
2005,1,2,0,2,34056.8979,5007,1527,2994,10216,893,91890,0,0,0,4238,0,0,0,5978,3066,15391,73433
2005,2,3,0,2,31498.27201,4601,1826,10629,36266,561,57727,3073,513,3514,5002,9393,0,1630,20241,0,21163,36564
2005,3,5,0,2,31254.63475,2766,1808,20502,69953,999999,9999999,4699,0,5154,4414,0,19262,8978,37299,9999999,9999999,9999999
2005,2,4,0,2,22667.16224,4805,1554,19994,68220,1246,128213,3877,648,11240,6433,14837,0,0,46950,8835,43319,76059
2005,4,9,0,4,25560.76637,4053,455,13820,47154,0,0,0,0,0,5328,0,16084,11041,14701,0,0,0
2005,2,3,0,3,30825.3435,5962,943,5182,17681,627,64518,0,415,0,3421,4587,0,0,9673,6358,20179,37981
2005,1,2,0,2,31646.77098,5314,1019,21007,71678,1427,146838,0,674,0,9784,11166,0,0,50728,21790,41859,83189
2005,3,7,3,2,28252.94115,2077,2973,46143,157440,985,101357,0,1725,0,20222,44638,0,3658,88922,22932,50809,27616
2005,2,4,0,2,31062.56545,4753,1565,18030,61518,697,71721,5293,884,0,8811,9790,0,2910,40007,14360,13199,44162
2005,3,5,0,2,31433.23266,3231,1609,18453,62962,999999,9999999,6659,0,0,4514,12268,9735,7560,28885,9999999,9999999,9999999
2005,3,7,0,3,28767.18477,2560,2354,4403,15021,493,50707,0,0,0,3175,4798,0,0,7048,2871,14412,33424
2005,3,5,0,2,27892.10778,3758,1589,6140,20950,999999,9999999,1546,258,1767,2396,3562,3893,0,11099,9999999,9999999,9999999
2005,2,3,0,3,30825.3435,5742,1148,8036,27419,1017,104649,4542,759,0,3684,7616,0,0,16119,5466,22449,76734
2005,1,1,0,2,16007.59518,6200,910,4334,14788,1529,157334,0,253,0,1860,1044,0,944,10940,20830,40035,96469
2005,3,5,0,2,30510.47678,3071,1971,23342,79643,1516,155996,0,1021,0,2739,40574,0,0,36330,30863,59461,65672
2005,1,2,1,2,33309.75554,7472,265,5346,18240,999999,9999999,2781,464,0,2011,277,5515,0,10437,9999999,9999999,9999999
2005,4,8,0,2,3807.483265,8569,19,7216,24622,1430,147169,5393,493,0,2701,0,0,0,21921,10119,44267,92783
2005,1,1,0,4,17318.55549,8602,315,1269,4330,999999,9999999,0,0,0,1587,0,0,0,2743,9999999,9999999,9999999
2005,3,5,0,2,5196.137095,4437,1492,18014,61465,999999,9999999,4097,684,0,4212,5377,16273,10075,25528,9999999,9999999,9999999
2005,3,6,0,2,19093.4045,4361,1285,18071,61658,999999,9999999,4098,684,0,6670,4626,15490,9091,25781,9999999,9999999,9999999
2005,2,4,0,5,18359.11462,6174,953,2117,7223,480,49370,0,0,0,3027,1033,0,0,3163,0,0,49370
2005,1,2,1,4,30842.50113,4986,1251,4913,16762,280,28862,0,0,0,3263,0,0,8259,5240,9947,18915,0
2005,4,8,0,2,57893.93263,1373,3371,9350,31903,199,20477,3034,507,0,2461,17687,0,0,11755,2269,11127,7081
2005,3,5,0,1,28672.92551,1981,2656,21510,73392,999999,9999999,4151,0,6017,3368,21691,13841,7164,27328,9999999,9999999,9999999
2005,3,5,0,2,29248.47633,3175,1608,15587,53183,744,76558,3598,601,5216,8971,13388,0,0,30824,0,34169,42389
2005,3,5,0,2,4762.185145,2615,2048,22465,76651,999999,9999999,2004,0,5088,1573,13710,17706,6875,36787,9999999,9999999,9999999
2005,1,1,0,5,18485.25708,6280,797,6630,22620,999999,9999999,0,0,0,2681,2158,4519,7562,5700,9999999,9999999,9999999
2005,2,3,0,2,37214.75101,6400,1028,5504,18780,999999,9999999,2644,0,0,2417,1026,5769,1647,7921,9999999,9999999,9999999
2005,3,5,0,1,32520.083,5120,1213,19397,66183,999999,9999999,4571,0,5225,3673,9840,12199,11661,28810,9999999,9999999,9999999
2005,4,8,0,2,22796.9892,3956,1403,8614,29391,692,71207,6050,553,0,1485,0,0,0,27906,7297,31921,31989
2005,3,5,4,2,39445.50155,1018,2617,19975,68155,999999,9999999,2955,494,0,6970,20763,9121,2639,28662,9999999,9999999,9999999
2005,1,1,0,1,16698.62661,6818,694,6421,21908,999999,9999999,3944,0,0,3862,1300,4212,0,12534,9999999,9999999,9999999
2005,4,8,0,1,18582.84082,5178,704,2636,8993,951,97829,0,0,0,1502,0,0,0,7491,21105,17747,58977
2005,4,9,0,1,22823.28245,5786,517,11945,40758,999999,9999999,4359,0,0,4268,0,9513,12456,14521,9999999,9999999,9999999
2005,3,6,0,2,25320.52791,2408,2112,10798,36843,460,47323,5282,0,0,4830,6781,0,8105,17127,0,47323,0
2005,4,8,0,5,26850.63805,4968,1184,4296,14659,374,38456,2777,464,0,1185,2351,0,0,11123,0,16448,22008
2005,2,3,0,2,25950.83864,6309,1050,9884,33724,999999,9999999,1985,0,3976,5390,2982,6898,0,18454,9999999,9999999,9999999
2005,3,5,0,2,27504.07858,3884,1106,22919,78200,999999,9999999,5876,981,0,11506,5990,12807,14089,33808,9999999,9999999,9999999
2005,4,8,0,5,3677.72218,4906,1313,9767,33325,638,65650,3132,523,0,2541,8557,0,0,22227,0,32359,33291
2005,2,3,0,2,43872.59316,5851,1219,6471,22079,929,95594,0,374,0,2303,5479,0,0,14297,12913,24851,57830
2005,4,8,0,2,20537.72788,5583,1060,19399,66189,733,75426,4306,719,4923,7145,11851,0,0,47193,2108,31655,41663
2005,3,7,3,5,39956.43168,2324,2813,8497,28992,999999,9999999,0,0,0,3037,10262,4780,5642,5271,9999999,9999999,9999999
2005,2,3,0,2,30971.35536,6765,667,6669,22756,2167,222944,0,644,0,3526,3456,0,0,15774,24044,46322,152578
2005,4,9,2,5,36422.56289,2592,12,1409,4809,525,54000,0,0,0,2222,0,0,0,2587,0,12543,41457
2005,4,9,0,2,33703.57314,4776,259,19469,66428,999999,9999999,5549,927,16088,2367,764,12111,12973,38213,9999999,9999999,9999999
2005,3,7,3,5,30658.53379,2413,2150,3461,11809,690,71014,0,0,0,4062,4627,0,0,3120,0,37175,33839
2005,4,9,2,2,24921.09689,1212,1788,9807,33461,429,44144,0,0,0,10157,0,0,1528,21776,5961,24482,13701
2005,1,1,0,5,15659.31247,6250,805,1830,6244,761,78307,0,0,0,507,0,0,2309,3428,5877,11175,61255
2005,3,5,0,2,33310.82685,4377,1595,27274,93059,999999,9999999,5463,875,0,12784,19554,13990,15876,30855,9999999,9999999,9999999
2005,1,2,1,2,5030.040304,4894,1316,4592,15668,614,63181,0,0,0,1112,5207,0,0,9349,4381,15165,43635
2005,2,3,0,2,36351.85162,5628,1342,8980,30641,999999,9999999,3823,638,0,6662,6517,0,2279,15183,9999999,9999999,9999999
2005,1,2,1,5,42810.20344,6757,715,5446,18581,924,95044,0,0,0,3120,0,0,0,15461,0,22684,72360
2005,3,5,0,5,26075.67134,3024,2126,15561,53096,0,0,0,624,0,3029,12369,9965,8357,19376,0,0,0
2005,4,9,2,2,34715.17718,2508,29,4119,14054,340,34972,0,423,0,8835,0,0,992,4227,9005,14194,11773
2005,3,7,3,2,28531.0725,2175,3243,54742,186780,1023,105267,12074,1104,0,10729,59137,0,21080,95834,0,105267,0
2005,4,9,2,5,22696.53218,951,653,3824,13047,181,18625,2091,349,0,1912,939,0,2204,7992,3155,15470,0
2005,3,5,0,4,30373.74932,5019,1256,31748,108324,999999,9999999,12812,1172,0,6416,13998,20738,19063,48109,9999999,9999999,9999999
2005,2,4,0,2,24610.64816,4471,1655,5109,17433,427,43938,0,396,0,2439,3956,0,0,11038,0,9786,34152
2005,2,3,0,4,30639.95618,5114,1317,8161,27845,695,71490,0,810,0,3933,7878,0,0,16034,0,5987,65503
2005,2,3,0,2,27565.84223,7769,626,11646,39736,949,97652,0,625,0,12071,6121,0,0,21544,3304,28499,65849
2005,3,5,4,2,34586.19274,432,3584,19759,67418,999999,9999999,0,541,0,2759,26011,14708,2090,21850,9999999,9999999,9999999
2005,4,8,0,2,21304.91041,5384,1154,10173,34710,1845,189851,0,0,0,4891,0,0,7791,22028,0,44832,145019
2005,1,2,1,2,32411.95097,7648,234,20648,70451,999999,9999999,5509,920,6298,9601,1354,20823,0,38673,9999999,9999999,9999999
2005,3,7,0,2,35367.99477,3157,2179,4755,16224,332,34168,2970,0,0,2255,4937,0,0,9032,2362,11858,19948
2005,1,2,0,5,37504.87538,5212,1117,3484,11887,190,19575,0,0,0,2246,3144,0,1691,4806,0,3408,16167
2005,1,1,0,2,14222.17252,7404,520,3260,11123,607,62460,0,411,0,2532,0,0,0,8591,4900,14848,42712
2005,4,9,2,5,38455.31159,1232,548,5630,19210,361,37147,0,561,0,4617,1837,0,0,12756,10261,19802,7084
2005,1,2,0,3,23809.31096,4258,1940,4436,15136,726,74717,0,0,0,2289,2609,0,0,10238,19494,55223,0
2005,1,2,0,2,29329.38729,5232,1478,16550,56469,1565,161039,4122,661,4522,10002,3936,0,0,42531,14252,59632,87155
2005,1,1,0,4,14100.99454,6932,632,5960,20336,882,90758,3253,0,0,3185,1143,0,0,16008,0,20923,69835
2005,1,2,1,3,30842.50113,4689,1615,3318,11321,1164,119776,1353,0,0,2212,1703,0,0,7406,11747,46808,61221
2005,2,4,0,2,27015.62856,5654,1373,13397,45711,762,78410,2858,477,3268,7066,9991,0,1720,26934,0,25356,53054
2005,3,5,4,5,41395.95067,1088,2623,7229,24665,999999,9999999,0,607,0,2950,8209,5604,2344,5558,9999999,9999999,9999999
2005,4,9,2,2,25955.15655,3202,928,7506,25610,1038,106851,0,648,0,3989,4081,0,0,17540,18673,30135,58043
2005,3,5,0,2,33714.49297,1853,2788,6225,21240,473,48672,3218,0,0,2586,3594,3437,0,11623,0,0,48672
2005,3,5,0,2,32882.40321,2989,2267,15833,54022,525,53996,4283,715,0,3097,19358,0,1867,29700,12104,41892,0
2005,3,5,0,2,30109.47044,2997,2218,15102,51528,497,51141,4867,813,5564,4674,13759,0,0,33095,0,23862,27279
2005,4,9,2,3,19531.27956,2270,84,5141,17541,344,35398,0,0,0,3820,0,0,0,13721,2474,19595,13329
2005,2,4,0,5,18359.11462,6446,752,8892,30340,999999,9999999,0,442,0,4403,1040,9998,7018,7881,9999999,9999999,9999999
2005,1,1,0,2,18379.97245,6864,669,7136,24348,779,80159,2785,0,4037,2547,957,0,0,20844,0,10236,69923
2005,2,3,0,2,27397.37645,7834,667,8792,29996,999999,9999999,1666,487,3336,5802,2241,0,2021,19932,9999999,9999999,9999999
2005,3,5,0,2,27824.74098,2015,2621,7106,24246,285,29327,0,0,4902,1443,7367,0,2954,12482,4022,14891,10414
2005,4,9,2,2,23881.29201,1899,2163,7167,24454,833,85716,2447,0,0,2350,5086,0,845,16173,0,44855,40861
